-18.3264,-2650.73,535.379,19.2,19.2025,19.2,5537.41,19.2,5537.41,2650.79
-18.5893,-2677.46,537.245,19.3,19.2582,19.3,5583.91,19.3,5583.91,2677.52
-18.8546,-2704.33,539.116,19.4,19.3156,19.4,5630.54,19.4,5630.54,2704.39
-19.1224,-2731.33,540.994,19.5,19.3747,19.5,5677.31,19.5,5677.31,2731.4
-19.3927,-2758.47,542.877,19.6,19.4356,19.6,5724.21,19.6,5724.21,2758.54
-19.6655,-2785.75,544.767,19.7,19.4982,19.7,5771.26,19.7,5771.26,2785.82
-19.9408,-2813.16,546.663,19.8,19.5625,19.8,5818.44,19.8,5818.44,2813.23
-20.2186,-2840.71,548.566,19.9,19.6285,19.9,5865.77,19.9,5865.77,2840.79
-20.4989,-2868.41,550.476,20,19.6961,20,5913.23,20,5913.23,2868.48
-20.7793,-2895.99,542.522,20.1,78.4642,20.1,5960.41,20.1,5960.41,2896.06
-21.0571,-2923.21,534.812,20.2,76.1,20.2,6006.88,20.2,6006.88,2923.29
-21.3326,-2950.1,527.332,20.3,73.8515,20.3,6052.67,20.3,6052.67,2950.17
-21.6058,-2976.65,520.073,20.4,71.7111,20.4,6097.8,20.4,6097.8,2976.73
-21.8767,-3002.89,513.022,20.5,69.672,20.5,6142.29,20.5,6142.29,3002.97
-22.1456,-3028.81,506.172,20.6,67.7277,20.6,6186.16,20.6,6186.16,3028.89
-22.4123,-3054.43,499.512,20.7,65.8724,20.7,6229.42,20.7,6229.42,3054.52
-22.677,-3079.77,493.034,20.8,64.1007,20.8,6272.08,20.8,6272.08,3079.85
-22.9398,-3104.81,486.729,20.9,62.4076,20.9,6314.18,20.9,6314.18,3104.9
-23.2007,-3129.59,480.591,21,60.7884,21,6355.71,21,6355.71,3129.67
-23.4598,-3154.09,474.612,21.1,59.2389,21.1,6396.7,21.1,6396.7,3154.18
-23.7171,-3178.34,468.785,21.2,57.7551,21.2,6437.16,21.2,6437.16,3178.43
-23.9727,-3202.33,463.104,21.3,56.3332,21.3,6477.09,21.3,6477.09,3202.42
-24.2266,-3226.08,457.563,21.4,54.9698,21.4,6516.52,21.4,6516.52,3226.17
-24.4789,-3249.59,452.156,21.5,53.6618,21.5,6555.46,21.5,6555.46,3249.68
-24.7297,-3272.87,446.877,21.6,52.4061,21.6,6593.91,21.6,6593.91,3272.96
-24.9789,-3295.92,441.723,21.7,51.1999,21.7,6631.89,21.7,6631.89,3296.01
-25.2267,-3318.74,436.687,21.8,50.0407,21.8,6669.41,21.8,6669.41,3318.84
-25.473,-3341.36,431.766,21.9,48.9261,21.9,6706.47,21.9,6706.47,3341.45
-25.7179,-3363.76,426.955,22,47.8536,22,6743.1,22,6743.1,3363.86
-25.9615,-3385.96,422.25,22.1,46.8213,22.1,6779.29,22.1,6779.29,3386.06
-26.2038,-3407.96,417.646,22.2,45.8271,22.2,6815.06,22.2,6815.06,3408.06
-26.4448,-3429.76,413.141,22.3,44.8692,22.3,6850.41,22.3,6850.41,3429.86
-26.6845,-3451.37,408.731,22.4,43.9458,22.4,6885.36,22.4,6885.36,3451.47
-26.923,-3472.8,404.413,22.5,43.0552,22.5,6919.91,22.5,6919.91,3472.9
-27.1604,-3494.05,400.182,22.6,42.1959,22.6,6954.07,22.6,6954.07,3494.15
-27.3966,-3515.11,396.037,22.7,41.3665,22.7,6987.84,22.7,6987.84,3515.22
-27.6317,-3536.01,391.974,22.8,40.5655,22.8,7021.24,22.8,7021.24,3536.12
-27.8656,-3556.73,387.99,22.9,39.7917,22.9,7054.27,22.9,7054.27,3556.84
-28.0986,-3577.3,384.084,23,39.0438,23,7086.94,23,7086.94,3577.41
-28.3304,-3597.69,380.252,23.1,38.3207,23.1,7119.26,23.1,7119.26,3597.8
-28.5613,-3617.93,376.491,23.2,37.6213,23.2,7151.22,23.2,7151.22,3618.05
