3.35,46.5219,33.0673,97.4932,3.14387
3.36,46.4075,32.9857,97.4613,3.12938
3.37,46.2917,32.9033,97.4294,3.11497
3.38,46.1746,32.8198,97.3975,3.10065
3.39,46.0561,32.7355,97.3655,3.08641
3.4,45.9363,32.6501,97.3335,3.07225
3.41,45.8151,32.5638,97.3014,3.05818
3.42,45.6926,32.4766,97.2693,3.04419
3.43,45.5688,32.3884,97.2372,3.03028
3.44,45.4436,32.2993,97.205,3.01646
3.45,45.3171,32.2093,97.1728,3.00271
3.46,45.1892,32.1182,97.1406,2.98905
3.47,45.06,32.0263,97.1083,2.97547
3.48,44.9295,31.9334,97.076,2.96197
3.49,44.7976,31.8396,97.0437,2.94855
3.5,44.6645,31.7448,97.0114,2.93521
3.51,44.5299,31.6491,96.979,2.92195
3.52,44.3941,31.5524,96.9466,2.90877
3.53,44.2569,31.4548,96.9142,2.89567
3.54,44.1183,31.3562,96.8817,2.88265
3.55,43.9785,31.2568,96.8492,2.8697
3.56,43.8373,31.1563,96.8167,2.85684
3.57,43.6948,31.055,96.7842,2.84405
3.58,43.551,30.9527,96.7516,2.83134
3.59,43.4058,30.8495,96.7191,2.8187
3.6,43.2593,30.7453,96.6865,2.80614
3.61,43.1116,30.6402,96.6539,2.79366
3.62,42.9624,30.5342,96.6212,2.78126
3.63,42.812,30.4273,96.5886,2.76893
3.64,42.6602,30.3194,96.5559,2.75667
3.65,42.5072,30.2106,96.5232,2.74449
3.66,42.3528,30.1008,96.4905,2.73239
3.67,42.1971,29.9901,96.4578,2.72036
3.68,42.0401,29.8785,96.4251,2.70841
3.69,41.8817,29.766,96.3923,2.69652
3.7,41.7221,29.6526,96.3595,2.68472
3.71,41.5612,29.5382,96.3268,2.67299
3.72,41.3989,29.4229,96.294,2.66133
3.73,41.2353,29.3067,96.2612,2.64974
3.74,41.0705,29.1895,96.2283,2.63823
3.75,40.9043,29.0715,96.1955,2.62678
3.76,40.7368,28.9525,96.1627,2.61542
3.77,40.5681,28.8326,96.1298,2.60412
3.78,40.398,28.7118,96.097,2.5929
3.79,40.2266,28.59,96.0641,2.58174
3.8,40.0539,28.4674,96.0312,2.57066
3.81,39.88,28.3438,95.9984,2.55966
3.82,39.7047,28.2193,95.9655,2.54872
3.83,39.5282,28.0939,95.9326,2.53785
3.84,39.3503,27.9676,95.8997,2.52706
3.85,39.1712,27.8404,95.8668,2.51633
3.86,38.9907,27.7123,95.8339,2.50568
3.87,38.809,27.5832,95.801,2.49509
3.88,38.626,27.4533,95.7681,2.48458
3.89,38.4417,27.3224,95.7352,2.47413
3.9,38.2562,27.1907,95.7023,2.46376
3.91,38.0693,27.058,95.6694,2.45345
3.92,37.8812,26.9244,95.6364,2.44322
3.93,37.6918,26.79,95.6035,2.43305
3.94,37.5011,26.6546,95.5706,2.42296
3.95,37.3091,26.5183,95.5377,2.41293
3.96,37.1159,26.3812,95.5048,2.40297
3.97,36.9214,26.2431,95.4719,2.39308
3.98,36.7256,26.1041,95.439,2.38326
3.99,36.5285,25.9642,95.4061,2.37351
4,36.3302,25.8235,95.3733,2.36382
4.01,36.1306,25.6818,95.3404,2.3542
4.02,35.9298,25.5393,95.3075,2.34466
4.03,35.7276,25.3958,95.2746,2.33518
4.04,35.5243,25.2515,95.2418,2.32576
